발명의명칭,출원인,출원일자,심사진행상태
리드 본딩시 크랙을 방지하는 테이프 패키지(Tape Package preventing a crack defect in lead bondingprocess),삼성전자주식회사(경기도 수원시 영통구...),2005.05.24,등록결정(일반)
패키지 기판용 리드핀(Lead pin for package substrate),삼성전기주식회사(경기도 수원시 영통구...),2009.07.20,등록결정(재심사후)
Tiled Display에서 3D 영상을 보정하는 방법 및 장치(APPARATUS AND METHOD FOR 3D IMAGE CALIBRATION IN TILED DISPLAY),삼성전자주식회사(경기도 수원시 영통구...),2014.05.14,등록결정(일반)
빔 리드들을 포함하는 칩 스케일 패키지(Chip Scale Package comprising beam leads),삼성전자주식회사(경기도 수원시 영통구...),2000.12.20,취하(심사미청구)
리드 프레임 및 이를 이용한 전력 모듈 패키지(LEAD FRAME AND POWER MODULE PACKAGE USING THE SAME),삼성전기주식회사(경기도 수원시 영통구...),2012.10.31,등록결정(일반)
"액상의 접착제를 리드 하부면에 도포하는 방법과 장치 및 그로부터 형성된 접착층을 갖는 리드-온-칩(LOC)형 반도체 칩 패키지(METHOD AND APPARATUS FOR APPLYING LIQUID ADHESIVE TO LEAD, AND RESULTING ADHESIVE LAYER STRUCTURE FOR LEAD-ON-CHIP(LOC) TYPE SEMICONDUCTOR CHIP PACKAGE)",삼성전자주식회사(경기도 수원시 영통구...),1997.03.14,등록결정(일반)
리드 프레임(lead frame),삼성전기주식회사(경기도 수원시 영통구...),2009.11.18,등록결정(일반)
엘오씨 타입 리드프레임 및 이를 채용한 엘오씨패키지(LEAD FRAME OF LOC TYPE AND LOC PACKAGE ADOPTING THE SAME),삼성전자주식회사(경기도 수원시 영통구...),1998.07.07,취하(심사미청구)
"리드 프레임 유닛, 이의 제조 방법 및 이를 갖는 반도체장치(LEAD FRAME UNIT AND METHOD OF MANUFACTURING THEREOF,AND SEMICONDUCTOR DEVICE HAVING THE LEAD FAME UNIT)",삼성전자주식회사(경기도 수원시 영통구...),2005.11.02,취하(심사미청구)
반도체 패키지용 리드핀 및 반도체 패키지(Lead pin for semiconductor package and semiconductor package),삼성전기주식회사(경기도 수원시 영통구...),2009.11.27,거절결정(일반)
필터용 무연 블랙 세라믹 조성물 및 이를 이용하여 형성된필터(Lead free black ceramics composition for filter and afilter formed from the same),삼성에스디아이 주식회사(경기도 용인시 기흥구...),2004.06.29,거절결정(일반)
리드프레임 일체형 반도체 레이저 다이오드장치(A SINGLE UNIT LEAD FRAME OF SEMICONDUCTOR LASER DIODE),삼성전기주식회사(경기도 수원시 영통구...),2003.09.19,등록결정(일반)
하면 접지부를 포함하는 비지에이용 비금속 리드 프레임(Non-metallic lead frame for BGA comprising backsideground),삼성전자주식회사(경기도 수원시 영통구...),2001.02.23,취하(심사미청구)
비전도성 접착제를 이용한 리드 온 칩 패키지(Lead on chip package using non-conductive adhesive),삼성전자주식회사(경기도 수원시 영통구...),1999.12.22,취하(심사미청구)
리드 온 칩 패키지(LEAD ON CHIP PACKAGE),삼성전자주식회사(경기도 수원시 영통구...),1998.11.06,취하(심사미청구)
리드 프레임 이송용 매거진(Magazine for loading of a lead frame),삼성전자주식회사(경기도 수원시 영통구...),2012.03.30,등록결정(일반)
개선된 리드 프레임을 갖는 탄탈륨 콘덴서(TANTALUM CONDENSER CONTAINING IMPROVED LEAD FRAME),삼성전기주식회사(경기도 수원시 영통구...),2001.11.28,등록결정(일반)
OLED용 편광판 및 이를 포함하는 광학표시장치(POLARIZING PLATE FOR OLED AND OPTICAL DISPLAY APPARATUS COMPRISING THE SAME),삼성에스디아이 주식회사(경기도 용인시 기흥구...),2017.09.29,등록결정(재심사후)
고정 테이프를 갖는 리드 프레임(Lead frame having locking tape),삼성전자주식회사(경기도 수원시 영통구...),2004.11.04,등록결정(일반)
일부 노출형 내부 리드를 구비한 엘오씨 패키지(LOC package comprising partial exposed type inner leads),삼성전자주식회사(경기도 수원시 영통구...),2002.06.07,취하(심사미청구)
리드 프레임을 이용한 비지에이 패키지(BGA Package Using Lead Frame),삼성전자주식회사(경기도 수원시 영통구...),2003.08.29,취하(심사미청구)
리드 프레임을 이용한 범프 칩 캐리어 패키지 및 그의제조 방법(Bumped chip carrier package using lead frame andmethod for manufacturing the same),삼성전자주식회사(경기도 수원시 영통구...),2001.07.19,등록결정(심사전치후)
리드 프레임 및 이를 적용한 반도체 패키지 제조방법(Lead Frame and method for fabricating semiconductorpackage using the same),삼성전자주식회사(경기도 수원시 영통구...),2003.11.06,등록결정(일반)
내부리드들에 잠금 테이프가 부착된 리드프레임(Locking tape attached lead frame in inner leads),삼성전자주식회사(경기도 수원시 영통구...),2002.12.16,취하(심사미청구)
접착성 댐-바를 갖는 리드프레임(Lead frame having adhesive dam-bar),삼성전자주식회사(경기도 수원시 영통구...),2000.01.12,취하(심사미청구)
리드선 구조체를 구비하는 반도체 장치(Semiconductor Device With Lead Structure),삼성전자주식회사(경기도 수원시 영통구...),2002.04.30,취하(심사미청구)
"액상의 접착제를 반도체 칩 표면에 인가하는 방법과 장치 및 그로부터 형성된 접착층을 갖는 리드-온-칩(LOC)형 반도체 칩 패키지(method and apparatus for applying liquid adhesive to chip, and resulting adhesive layer structure for lead-on-chip(LOC) type semiconductor chip package)",삼성전자주식회사(경기도 수원시 영통구...),1997.03.14,등록결정(일반)
"리드프레임, 이를 사용한 와이어본딩방법 및 감열기록소자(LEAD FRAME AND WIRE BONDING METHOD USING IT AND REDUCED HEAT RECORD DEVICE)",삼성전자주식회사(경기도 수원시 영통구...),1996.08.21,등록결정(일반)
열응력에의한본딩불량이억제되는탭테이프및이를이용한탭패키지(TAB TAPE FOR CONTROLLING BONDING DEFECT CAUSED BY THERMAL STRESS AND TAB PACKAGE USING THE SAME TO CONTROL BONDING DEFECT BETWEEN BONDING BUMP ON SEMICONDUCTOR CHIP AND INNER LEAD ON TAB TAPE),삼성전자주식회사(경기도 수원시 영통구...),1997.04.14,등록결정(일반)
다층 리드를 갖는 반도체 칩 패키지(semiconductor chip package with multi- level leads),삼성전자주식회사(경기도 수원시 영통구...),1999.10.06,거절결정(일반)
빔 리드를 이용한 와이어 본딩 방식의 칩 스케일 패키지 및 그제조방법(Wire bonding type chip scale package using beam lead and manufacturing method thereof),삼성전자주식회사(경기도 수원시 영통구...),1999.07.02,취하(심사미청구)
일부 노출형 내부 리드를 구비한 엘오씨 패키지(LOC package comprising partial exposed type inner leads),삼성전자주식회사(경기도 수원시 영통구...),2002.06.19,취하(심사미청구)
실장리드가 구비된 기판을 포함하는 반도체 패키지 및 그제조방법(Semiconductor package and manufacturing method thereofcomprising substrate with mounting lead),삼성전자주식회사(경기도 수원시 영통구...),2000.10.16,거절결정(일반)
금 계열 금속을 포함하는 전처리 도금 리드 프레임(Pre plated lead frame comprising Au-alloy),삼성전자주식회사(경기도 수원시 영통구...),1999.08.09,취하(심사미청구)
칩 스케일 패키지용 리드 프레임 및 그를 이용한 칩 스케일 패키지(lead frame for chip scale and chip scale package using them),삼성전자주식회사(경기도 수원시 영통구...),1996.10.05,등록결정(일반)
양면 실장 리드 프레임 구조를 갖는 반도체 칩 스케일패키지(Semiconductor chip scale package having a back andfront built-in lead frame),삼성전자주식회사(경기도 수원시 영통구...),2002.12.04,취하(심사미청구)
리드 플레이트 및 이를 구비하는 보호회로기판(Lead plate and Protection Circuit Board having the Same),삼성에스디아이 주식회사(경기도 용인시 기흥구...),2009.12.17,등록결정(일반)
음극선관의 리드핀 보호용 프로텍터(Protector for Cathode Ray Tube of Lead-pin),삼성에스디아이 주식회사(경기도 용인시 기흥구...),1996.02.24,등록결정(일반)
"폴리이미드의 불완전 경화 상태를 이용한 리드온칩형반도체칩패키지의리드와반도체칩부착방법(ADDITION METHOD OF LEAD AND CHIP, OF LEAD ON CHIP PACKAGE)",삼성전자주식회사(경기도 수원시 영통구...),1996.04.18,등록결정(일반)
인쇄회로기판용 리드핀과 이를 이용한 인쇄회로기판(Lead pin for printed circuit board and printed circuit board using the same),삼성전기주식회사(경기도 수원시 영통구...),2010.11.17,등록결정(일반)
리드 프레임을 갖는 반도체 패키지(SEMICONDUCTOR PACKAGES HAVING LEAD FRAMES),삼성전자주식회사(경기도 수원시 영통구...),2011.02.08,취하(심사미청구)
필터용 무연 블랙 세라믹 조성물 및 이를 이용하여 형성된필터(Lead free black ceramic composition for filter and afilter prepared from the same),삼성에스디아이 주식회사(경기도 용인시 기흥구...),2004.06.24,거절결정(일반)
연장된 타이바를 갖는 리드 프레임과 그를 이용한반도체칩패키지(LEAD FRAME HAVING EXTENDED TIE BAR AND SEMICONDUCTOR CHIP PACKAGE HAVING LEAD FRAME),삼성전자주식회사(경기도 수원시 영통구...),1996.06.19,등록결정(일반)
패키지 기판용 리드핀(Package board leading pin),삼성전기주식회사(경기도 수원시 영통구...),2008.07.03,등록결정(일반)
리드를 이용한 칩 스케일 패키지의 제조 방법(Method for manufacturing Chip Scale Package using lead),삼성전자주식회사(경기도 수원시 영통구...),2000.06.26,취하(심사미청구)
듀얼-리드 타입 정방형 반도체 패키지 및 그를 사용한양면 실장형 메모리 모듈(Dual-lead type square semiconductor package and dualin-line memory module using the same),삼성전자주식회사(경기도 수원시 영통구...),1999.11.24,등록결정(일반)
적층 가능한 리드 프레임을 갖는 얇은 반도체 패키지 및그 제조방법(Thin semiconductor package having stackable lead frameand manufacturing method thereofLithium-sulfur battery),삼성전자주식회사(경기도 수원시 영통구...),2003.08.23,등록결정(일반)
무연 솔더볼을 갖는 반도체 패키지 및 그 제조방법(Semiconductor package having lead free solder balls andmethod of manufacturing the same),삼성전자주식회사(경기도 수원시 영통구...),2005.06.29,등록결정(일반)
PCB타입 리드프레임을 갖는 반도체 레이저 다이오드장치(A SEMICONDUCTOR LASER DIODE HAVING A LEAD FRAME OFPCB TPYE),삼성전기주식회사(경기도 수원시 영통구...),2003.09.19,등록결정(일반)
"리드프레임과 이를 구비한 반도체 패키지 및 그 제조방법(Lead frame, semiconductor package having the same and method for manufacturing thereof)",삼성전기주식회사(경기도 수원시 영통구...),2007.06.12,등록결정(일반)
빔 리드의 절단 불량을 검출하는 기능을 갖는 빔 리드접착 장치 및 이를 이용한 빔 리드 접착 방법(Beam lead bonding apparatus detecting cutting failureof beam leads and method for bonding beam leads usingthe same),삼성전자주식회사(경기도 수원시 영통구...),2000.07.21,등록결정(일반)
패턴 리드를 갖는 반도체 패키지 및 그 제조 방법(Semiconductor package having pattern lead and methodfor manufacturing thereof),삼성전자주식회사(경기도 수원시 영통구...),2003.02.07,등록결정(일반)
캐비티가 형성된 내부 리드를 갖는 리드 프레임(LEAD FRAME HAVING INTERNAL LEAD FORMING CAVITY),삼성전자주식회사(경기도 수원시 영통구...),2005.12.23,취하(심사미청구)
절곡된 내부 리드들을 갖는 반도체 칩 패키지(Semiconductor chip package having bent inner leads),삼성전자주식회사(경기도 수원시 영통구...),2007.01.09,취하(심사미청구)
반도체 패키지 리드 접합 기구의 세정 장치(Apparatus For Cleaning Lead Bonding Tool Used ForManufacture Of Semiconductor Package),삼성전자주식회사(경기도 수원시 영통구...),2001.01.04,등록결정(일반)
레이저를 이용한 리드 프레임 제조 방법(MANUFACTURING METHOD OF LEAD FRAME USING LASER),삼성전자주식회사(경기도 수원시 영통구...),2005.11.07,취하(심사미청구)
리드 와이어 결속구(Holder for lead wire),삼성광주전자 주식회사(광주광역시 광산구...),2002.11.28,등록결정(일반)
더미리드들을 포함하는 리드 온 칩형 리드 프레임(Lead on chip type lead frame comprising dummy leads),삼성전자주식회사(경기도 수원시 영통구...),1999.11.12,등록결정(일반)
에너지 저장 장치의 리드 유닛(Lead Unit of Energy Storage Device),삼성전기주식회사(경기도 수원시 영통구...),2011.09.09,취하(심사미청구)
유연성 회로기판의 빔 리드 성형 방법(BEAM LEAD FORMING METHOD FOR FLEXIBLE CIRCUIT FILM),삼성전자주식회사(경기도 수원시 영통구...),2001.05.03,취하(심사미청구)
반도체 성형장치 및 이 장치의 리드 프레임 안착불량감지방법(Semiconductor molding apparatus and lead frame settingerror detecting method thereof),삼성전자주식회사(경기도 수원시 영통구...),2001.08.07,등록결정(일반)
도금 리드선을 포함하는 기판의 가공 방법(Routing method of substrate comprising plated lead line),삼성전기주식회사(경기도 수원시 영통구...),2004.12.24,등록결정(일반)
